form	pos	lemma
in	ADP(type=pre)	in
dit	PD(type=d-p,subtype=oth,position=prenom)	dit
voirseide	AA(degree=pos,position=prenom)	voorzegd
teken	NOU-C(number=sg)	teken
planete	NOU-C(number=sg)	planeet
heet	VRB(finiteness=fin,tense=pres)	heten
venus	NOU-P	Venus
ende	CONJ(type=coor)	en
heeft	VRB(finiteness=fin,tense=pres)	hebben
iij	NUM(type=card,position=prenom,representation=rom)	drie
tekene	NOU-C(number=pl)	teken
deen	PD(type=d-p,subtype=art,position=prenom)+NUM(type=card,position=free,representation=let)	de+een
heet	VRB(finiteness=fin,tense=pres)	heten
libra	NOU-P	Libra
ende	CONJ(type=coor)	en
es	VRB(finiteness=fin,tense=pres)	zijn
cout	AA(degree=pos,position=free)	koud
ende	CONJ(type=coor)	en
droege	AA(degree=pos,position=free)	droog
dander	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=free,representation=let)	de+ander
heet	AA(degree=pos,position=free)	heet
taurus	NOU-P	Taurus
ende	CONJ(type=coor)	en
es	VRB(finiteness=fin,tense=pres)	zijn
heet	AA(degree=pos,position=free)	heet
ende	CONJ(type=coor)	en
vocht	AA(degree=pos,position=free)	vocht
dat	PD(type=d-p,subtype=art,position=prenom)	dat
derde	NUM(type=ord,position=prenom,representation=let)	derde
es	VRB(finiteness=fin,tense=pres)	zijn
virgo	NOU-C(number=sg)	Virgo
ende	CONJ(type=coor)	en
es	VRB(finiteness=fin,tense=pres)	zijn
heet	AA(degree=pos,position=free)	heet
ende	CONJ(type=coor)	en
vocht	AA(degree=pos,position=free)	vocht
die	PD(type=d-p,subtype=art,position=prenom)	die
viste	AA(degree=sup,position=prenom)	vist
planete	NOU-C(number=sg)	planeet
heet	VRB(finiteness=fin,tense=pres)	heten
mercurius	NOU-P	Mercurius
ende	CONJ(type=coor)	en
heeft	VRB(finiteness=fin,tense=pres)	hebben
een	PD(type=indef,subtype=art,position=prenom)	een
teken	NOU-C(number=sg)	teken
dat	PD(type=d-p,position=free)	dat
heet	VRB(finiteness=fin,tense=pres)	heten
gemini	NOU-C(number=sg)	geminie
dat	PD(type=d-p,position=free)	dat
es	VRB(finiteness=fin,tense=pres)	zijn
heet	AA(degree=pos,position=free)	heet
ende	CONJ(type=coor)	en
nat	AA(degree=pos,position=free)	nat
die	PD(type=d-p,subtype=art,position=prenom)	die
viiste	NUM(type=ord,position=prenom,representation=let)	zesde
planete	NOU-C(number=sg)	planeet
heet	VRB(finiteness=fin,tense=pres)	heten
luna	NOU-P	Luna
ende	CONJ(type=coor)	en
heeft	VRB(finiteness=fin,tense=pres)	hebben
een	PD(type=indef,subtype=art,position=prenom)	een
teken	NOU-C(number=sg)	teken
dat	PD(type=d-p,position=free)	dat
heet	VRB(finiteness=fin,tense=pres)	heten
cancer	NOU-C(number=sg)	kanser
ende	CONJ(type=coor)	en
dat	PD(type=d-p,position=free)	dat
es	VRB(finiteness=fin,tense=pres)	zijn
droege	NOU-C(number=sg)	droog
ende	CONJ(type=coor)	en
heet	AA(degree=pos,position=free)	heet
alse	CONJ(type=sub)	als
een	PD(type=indef,subtype=art,position=prenom)	een
planete	NOU-C(number=sg)	planeet
regneert	VRB(finiteness=fin,tense=pres)	regneren
ende	CONJ(type=coor)	en
sy	PD(type=pers,position=free)	zij
dan	ADV(type=reg)	dan
lijt	VRB(finiteness=fin,tense=pres)	lijden
haer	PD(type=poss,position=prenom)	haar
teeken	NOU-C(number=sg)	teken
ende	CONJ(type=coor)	en
een	PD(type=indef,subtype=art,position=prenom)	een
mensce	NOU-C(number=sg)	mens
dan	ADV(type=reg)	dan
geboren	AA(degree=pos,position=free)	geboren
wert	VRB(finiteness=fin,tense=pres)	worden
in	ADP(type=pre)	in
welc	PD(type=w-p,position=prenom)	welk
teken	NOU-C(number=sg)	teken
dat	PD(type=d-p,position=free)	dat
es	VRB(finiteness=fin,tense=pres)	zijn
die	PD(type=d-p,subtype=art,position=prenom)	die
mensche	NOU-C(number=sg)	mens
sal	VRB(finiteness=fin,tense=pres)	zullen
sijn	VRB(finiteness=inf)	zijn
van	ADP(type=pre)	van
dier	PD(type=d-p,subtype=oth,position=prenom)	die
complexien	NOU-C(number=sg)	complexie
des	PD(type=d-p,subtype=art,position=prenom)	de
tekens	NOU-C(number=sg)	teken
ende	CONJ(type=coor)	en
vander	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
gheboerten	NOU-C(number=sg)	geboorte
der	PD(type=d-p,subtype=art,position=prenom)	de
planeten	NOU-C(number=pl)	planeet
na	ADP(type=pre)	na
die	PD(type=d-p,subtype=art,position=prenom)	die
ure	NOU-C(number=sg)	uur
ende	CONJ(type=coor)	en
tpont	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+pond
dair	ADV(type=pron)	daar
sy	PD(type=pers,position=free)	zij
dan	ADV(type=reg)	dan
in	ADV(type=pron)	in
es	VRB(finiteness=fin,tense=pres)	zijn
alse	CONJ(type=sub)	als
god	NOU-P	God
wille	VRB(finiteness=fin,tense=pres)	willen
dat	CONJ(type=sub)	dat
een	PD(type=indef,subtype=art,position=prenom)	een
coninc	NOU-C(number=sg)	koning
hebbe	VRB(finiteness=fin,tense=pres)	hebben
oer	PD(type=pers,position=free)	zij
om	ADP(type=pre)	om
recht	NOU-C(number=sg)	recht
ende	CONJ(type=coor)	en
redene	NOU-C(number=sg)	rede
te	ADP(type=pre)	te
houdene	VRB(finiteness=inf)	houden
in	ADP(type=pre)	in
dien	PD(type=d-p,subtype=oth,position=prenom)	dat
lande	NOU-C(number=sg)	land
ende	CONJ(type=coor)	en
oec	ADV(type=reg)	ook
omme	ADP(type=pre)	om
enege	PD(type=indef,subtype=oth,position=prenom)	enig
weldaet	NOU-C(number=sg)	weldaad
die	PD(type=d-p,position=free)	die
hy	PD(type=pers,position=free)	hij
gedaen	VRB(finiteness=pastpart)	doen
heeft	VRB(finiteness=fin,tense=pres)	hebben
in	ADP(type=pre)	in
sinen	PD(type=poss,position=prenom)	zijn
levene	NOU-C(number=sg)	leven
soe	ADV(type=reg)	zo
gehinct	VRB(finiteness=fin,tense=pres)	gehengen
hem	PD(type=pers,position=free)	hij
god	NOU-P	God
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
een	PD(type=indef,subtype=art,position=prenom)	een
kint	NOU-C(number=sg)	kind
wint	VRB(finiteness=fin,tense=pres)	winnen
in	ADP(type=pre)	in
die	PD(type=d-p,subtype=art,position=prenom)	die
ure	NOU-C(number=sg)	uur
in	ADP(type=pre)	in
dat	PD(type=d-p,subtype=art,position=prenom)	dat
poent	NOU-C(number=sg)	punt
daer	ADV(type=pron)	daar
gheboerte	NOU-C(number=sg)	geboorte
in	VRB(finiteness=fin,tense=pres)	innen
legt	VRB(finiteness=fin,tense=pres)	leggen
van	ADP(type=pre)	van
coninghen	NOU-C(number=pl)	koning
ofte	CONJ(type=coor)	ofte
van	ADP(type=pre)	van
anderen	PD(type=indef,subtype=oth,position=prenom)	ander
heren	NOU-C(number=pl)	heer
ende	CONJ(type=coor)	en
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
dat	CONJ(type=sub)	dat
god	NOU-P	God
gehinct	VRB(finiteness=fin,tense=pres)	gehengen
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
gheen	PD(type=indef,subtype=oth,position=prenom)	geen
oer	NOU-C(number=sg)	oer
en	ADV(type=reg)	ne
hebbe	VRB(finiteness=fin,tense=pres)	hebben
dat	PD(type=d-p,position=free)	dat
coninc	NOU-C(number=sg)	koning
ofte	CONJ(type=coor)	ofte
heer	NOU-C(number=sg)	heer
blive	VRB(finiteness=fin,tense=pres)	blijven
mits	ADP(type=pre)	mits
enich	PD(type=indef,subtype=oth,position=prenom)	enig
quaet	NOU-C(number=sg)	kwaad
datti	PD(type=d-p,position=free)+PD(type=pers,position=free)	dat+gij
gedaen	VRB(finiteness=pastpart)	doen
heeft	VRB(finiteness=fin,tense=pres)	hebben
op	ADP(type=pre)	op
eerterike	NOU-C(number=sg)	aardrijk
soe	ADV(type=reg)	zo
gehingt	VRB(finiteness=fin,tense=pres)	gehingen
god	NOU-P	God
ofte	CONJ(type=coor)	ofte
hy	PD(type=pers,position=free)	hij
latet	VRB(finiteness=fin,tense=pres)	laten
alsoe	ADV(type=reg)	alzo
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
oer	PD(type=pers,position=free)	zij
wint	VRB(finiteness=fin,tense=pres)	winnen
in	ADP(type=pre)	in
alsulke	PD(type=d-p,subtype=oth,position=prenom)	alzulk
ure	NOU-C(number=sg)	uur
ende	CONJ(type=coor)	en
selc	PD(type=d-p,subtype=oth,position=prenom)	zulk
poent	NOU-C(number=sg)	punt
dat	CONJ(type=sub)	dat
het	PD(type=pers,position=free)	het
es	VRB(finiteness=fin,tense=pres)	zijn
cranc	AA(degree=pos,position=free)	krank
ende	CONJ(type=coor)	en
keytijf	AA(degree=pos,position=free)	katijf
ende	CONJ(type=coor)	en
niet	ADV(type=reg)	niet
dogende	VRB(finiteness=prespart)	deugen
ende	CONJ(type=coor)	en
wet	VRB(finiteness=fin,tense=pres)	wetten
dat	CONJ(type=sub)	dat
niemen	PD(type=indef,position=free)	niemand
in	ADP(type=pre)	in
die	PD(type=d-p,subtype=art,position=prenom)	die
werelt	NOU-C(number=sg)	wereld
weten	VRB(finiteness=inf)	weten
en	ADV(type=reg)	ne
mochte	VRB(finiteness=fin,tense=past)	mogen
tghepens	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+gepens
ende	CONJ(type=coor)	en
den	PD(type=d-p,subtype=art,position=prenom)	de
wille	NOU-C(number=sg)	wil
der	PD(type=d-p,subtype=art,position=prenom)	de
rikere	NOU-C(number=pl)	rijker
ende	CONJ(type=coor)	en
der	PD(type=d-p,subtype=art,position=prenom)	de
heren	NOU-C(number=pl)	heer
dan	CONJ(type=sub)	dan
god	NOU-P	God
allene	AA(degree=pos,position=postnom)	alleen
selc	PD(type=d-p,position=free)	zulk
schijnt	VRB(finiteness=fin,tense=pres)	schijnen
van	ADP(type=pre)	van
goeder	AA(degree=pos,position=prenom)	goed
connen	NOU-C(number=sg)	kunne
ende	CONJ(type=coor)	en
van	ADP(type=pre)	van
goeder	AA(degree=pos,position=prenom)	goed
natueren	NOU-C(number=sg)	natuur
die	PD(type=d-p,position=free)	die
nochtan	ADV(type=reg)	nochtan
sijn	VRB(finiteness=fin,tense=pres)	zijn
quaet	AA(degree=pos,position=free)	kwaad
ende	CONJ(type=coor)	en
selc	PD(type=d-p,position=free)	zulk
scijnt	VRB(finiteness=fin,tense=pres)	schijnen
quaet	AA(degree=pos,position=free)	kwaad
die	PD(type=d-p,position=free)	die
goet	AA(degree=pos,position=free)	goed
es	VRB(finiteness=fin,tense=pres)	zijn
ende	CONJ(type=coor)	en
selc	PD(type=d-p,position=free)	zulk
doet	VRB(finiteness=fin,tense=pres)	doen
goede	AA(degree=pos,position=prenom)	goed
oirbore	NOU-C(number=sg)	oorbaar
die	PD(type=d-p,position=free)	die
mede	ADV(type=pron)	mede
doet	VRB(finiteness=fin,tense=pres)	doen
quaet	NOU-C(number=sg)	kwaad
heymelijc	ADV(type=reg)	heimelijk
daer	ADV(type=pron)	daar
hy	PD(type=pers,position=free)	hij
gode	NOU-P	God
mede	ADV(type=reg)	mede
zere	ADV(type=reg)	zeer
verwerct	VRB(finiteness=fin,tense=pres)	verwerken
ende	CONJ(type=coor)	en
selc	PD(type=d-p,position=free)	zulk
doet	VRB(finiteness=fin,tense=pres)	doen
quaet	NOU-C(number=sg)	kwaad
openbare	AA(degree=pos,position=free)	openbaar
ende	CONJ(type=coor)	en
doet	VRB(finiteness=fin,tense=pres)	doen
mede	ADV(type=reg)	mede
goet	NOU-C(number=sg)	goed
heymelijc	ADV(type=reg)	heimelijk
dat	PD(type=d-p,position=free)	dat
gode	NOU-P	God
behaecht	VRB(finiteness=fin,tense=pres)	behagen
ende	CONJ(type=coor)	en
vele	PD(type=indef,subtype=oth,position=prenom)	veel
lieden	NOU-C(number=pl)	lieden
dunct	VRB(finiteness=fin,tense=pres)	dunken
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
wel	ADV(type=reg)	wel
doen	VRB(finiteness=fin,tense=pres)	doen
die	PD(type=d-p,position=free)	die
nochtan	ADV(type=reg)	nochtan
niet	ADV(type=reg)	niet
wel	ADV(type=reg)	wel
en	ADV(type=reg)	ne
doen	VRB(finiteness=fin,tense=pres)	doen
een	PD(type=indef,subtype=art,position=prenom)	een
mensche	NOU-C(number=sg)	mens
mochte	VRB(finiteness=fin,tense=past)	mogen
wel	ADV(type=reg)	wel
doen	VRB(finiteness=inf)	doen
groote	AA(degree=pos,position=prenom)	groot
aelmoesene	NOU-C(number=sg)	aalmoes
daer	ADV(type=pron)	daar
hy	PD(type=pers,position=free)	hij
nochtan	ADV(type=reg)	nochtan
sonde	NOU-C(number=sg)	sonde
ane	ADV(type=pron)	aan
dade	VRB(finiteness=fin,tense=past)	doen
ofte	CONJ(type=coor)	ofte
ic	PD(type=pers,position=free)	ik
stele	VRB(finiteness=fin,tense=pres)	stelen
eens	PD(type=indef,subtype=art,position=prenom)	een
anders	PD(type=indef,position=free)	ander
goet	NOU-C(number=sg)	goed
omme	CONJ(type=sub)	om
dat	CONJ(type=sub)	dat
ict	PD(type=pers,position=free)+PD(type=pers,position=free)	ik+het
gheven	VRB(finiteness=inf)	geven
wille	VRB(finiteness=fin,tense=pres)	willen
omme	ADP(type=pre)	om
gode	NOU-P	God
den	PD(type=d-p,subtype=art,position=prenom)	de
armen	NOU-C(number=pl)	arm
soe	ADV(type=reg)	zo
dadic	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)	doen+ik
sonde	NOU-C(number=sg)	sonde
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
aelmoesene	NOU-C(number=sg)	aalmoes
en	ADV(type=reg)	ne
soude	VRB(finiteness=fin,tense=past)	zullen
niet	ADV(type=reg)	niet
ontfaen	VRB(finiteness=pastpart)	ontvangen
sijn	VRB(finiteness=inf)	zijn
voer	ADP(type=pre)	voor
gode	NOU-P	God
ende	CONJ(type=coor)	en
beter	AA(degree=comp,position=free)	goed
waert	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)	zijn+het
dat	CONJ(type=sub)	dat
de	PD(type=d-p,subtype=art,position=prenom)	de
mensche	NOU-C(number=sg)	mens
ghene	PD(type=indef,subtype=oth,position=prenom)	gene
aelmoesene	NOU-C(number=sg)	aalmoes
en	ADV(type=reg)	ne
dade	VRB(finiteness=fin,tense=past)	doen
dan	CONJ(type=sub)	dan
hoedet	VRB(finiteness=fin,tense=pres)	houden
ende	CONJ(type=coor)	en
leret	VRB(finiteness=fin,tense=pres)	leren
na	ADP(type=pre)	na
u	PD(type=pers,position=free)	u
beste	AA(degree=sup,position=free)	goed
na	ADP(type=pre)	na
tgebot	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+gebod
ende	CONJ(type=coor)	en
gracie	NOU-C(number=sg)	gratie
van	ADP(type=pre)	van
uwen	PD(type=poss,position=prenom)	uw
here	NOU-C(number=sg)	heer
ende	CONJ(type=coor)	en
hier	ADV(type=pron)	hier
boven	ADV(type=pron)	boven
dan	ADV(type=reg)	dan
quame	VRB(finiteness=fin,tense=past)	komen
een	PD(type=indef,subtype=art,position=prenom)	een
quaet	NOU-C(number=sg)	kwaad
die	PD(type=d-p,position=free)	die
dit	PD(type=d-p,subtype=oth,position=prenom)	dit
kint	NOU-C(number=sg)	kind
ontspoede	VRB(finiteness=fin,tense=past)	ontspoeden
ute	ADP(type=pre)	uit
uwer	PD(type=poss,position=prenom)	u
hoede	NOU-C(number=sg)	hoede
ende	CONJ(type=coor)	en
settet	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zetten
te	ADP(type=pre)	te
leerne	NOU-C(number=sg)	leerne
al	PD(type=indef,position=free)	al
quaet	NOU-C(number=sg)	kwaad
ende	CONJ(type=coor)	en
alle	PD(type=indef,subtype=oth,position=prenom)	al
scande	NOU-C(number=sg)	schande
ende	CONJ(type=coor)	en
consenteerde	VRB(finiteness=fin,tense=past)	consenteren
al	PD(type=indef,position=free)	al
sijns	PD(type=poss,position=prenom)	zijn
willen	NOU-C(number=sg)	wil
dit	PD(type=d-p,position=free)	dit
es	VRB(finiteness=fin,tense=pres)	zijn
iegen	ADP(type=pre)	jegen
den	PD(type=d-p,subtype=art,position=prenom)	de
wille	NOU-C(number=sg)	wil
dijns	PD(type=poss,position=prenom)	dijn
heren	NOU-C(number=sg)	heer
ende	CONJ(type=coor)	en
sy	PD(type=pers,position=free)	zij
es	VRB(finiteness=fin,tense=pres)	zijn
dijns	PD(type=poss,position=prenom)	dijn
heren	NOU-C(number=sg)	heer
viant	NOU-C(number=sg)	vijand
dit	PD(type=d-p,position=free)	dit
soude	VRB(finiteness=fin,tense=past)	zullen
dy	PD(type=pers,position=free)	du
met	ADP(type=pre)	met
rechte	NOU-C(number=sg)	rechte
herde	ADV(type=reg)	hard
leet	AA(degree=pos,position=free)	leed
sijn	VRB(finiteness=inf)	zijn
ende	CONJ(type=coor)	en
du	PD(type=pers,position=free)	du
soutster	VRB(finiteness=fin,tense=past)+ADV(type=pron)	zullen+er
zere	ADV(type=reg)	zeer
omme	VRB(finiteness=fin,tense=past)+ADV(type=pron)	omdenken+ik
te	ADP(type=pre)	te
vernoye	VRB(finiteness=inf)	vernooien
sijn	VRB(finiteness=fin,tense=pres)	zijn
om	ADP(type=pre)	om
die	PD(type=d-p,subtype=art,position=prenom)	die
bolgenscape	NOU-C(number=sg)	bolgenschap
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
blame	NOU-C(number=sg)	blaam
dijns	PD(type=poss,position=prenom)	dijn
heren	NOU-C(number=sg)	heer
aldus	ADV(type=reg)	aldus
soe	ADV(type=reg)	zo
es	VRB(finiteness=fin,tense=pres)	zijn
den	PD(type=d-p,subtype=art,position=prenom)	de
ingelen	NOU-C(number=sg)	engel
van	ADP(type=pre)	van
den	PD(type=d-p,subtype=art,position=prenom)	de
personen	NOU-C(number=pl)	persoon
die	PD(type=d-p,position=free)	die
sy	PD(type=pers,position=free)	zij
hebben	VRB(finiteness=fin,tense=pres)	hebben
te	ADP(type=pre)	te
hoedene	VRB(finiteness=inf)	hoeden
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
persone	NOU-C(number=sg)	persoon
sonde	NOU-C(number=sg)	sonde
doet	VRB(finiteness=fin,tense=pres)	doen
enden	CONJ(type=coor)	en
de	PD(type=d-p,subtype=art,position=prenom)	de
duvele	NOU-C(number=sg)	duivel
verleit	VRB(finiteness=fin,tense=pres)	verleggen
soe	ADV(type=reg)	zo
es	VRB(finiteness=fin,tense=pres)	zijn
dingele	NOU-C(number=sg)	dengel
zere	ADV(type=reg)	zeer
te	ADP(type=pre)	te
vernoye	VRB(finiteness=inf)	vernooien
ende	CONJ(type=coor)	en
scaemt	VRB(finiteness=fin,tense=pres)	schamen
hem	PD(type=refl,position=free)	hij
van	ADP(type=pre)	van
dien	PD(type=d-p,subtype=art,position=prenom)	dat
persone	NOU-C(number=sg)	persoon
dien	PD(type=d-p,position=free)	dat
hy	PD(type=pers,position=free)	hij
hadde	VRB(finiteness=fin,tense=past)	hebben
in	ADP(type=pre)	in
hoeden	NOU-C(number=sg)	hoed
dien	PD(type=d-p,position=free)	dat
hem	PD(type=pers,position=free)	hij
sijn	PD(type=poss,position=prenom)	zijn
here	NOU-C(number=sg)	heer
bevolen	VRB(finiteness=pastpart)	bevelen
hadde	VRB(finiteness=fin,tense=past)	hebben
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
duvele	NOU-C(number=sg)	duivel
es	VRB(finiteness=fin,tense=pres)	zijn
dan	ADV(type=reg)	dan
herde	ADV(type=reg)	hard
blide	AA(degree=pos,position=free)	blij
ute	VRB(finiteness=fin,tense=past)	uiten
en	ADV(type=reg)	ne
quamen	VRB(finiteness=fin,tense=past)	komen
alsoe	ADV(type=reg)	alzo
alse	CONJ(type=sub)	als
liede	NOU-C(number=pl)	lieden
eens	PD(type=indef,subtype=art,position=prenom)	een
heren	NOU-C(number=sg)	heer
die	PD(type=d-p,position=free)	die
sijn	VRB(finiteness=fin,tense=pres)	zijn
in	ADP(type=pre)	in
ene	PD(type=indef,subtype=art,position=prenom)	een
stat	NOU-C(number=sg)	stad
deene	PD(type=d-p,subtype=art,position=prenom)+NUM(type=card,position=free,representation=let)	de+een
es	VRB(finiteness=fin,tense=pres)	zijn
ghevaen	VRB(finiteness=pastpart)	vangen
omme	ADP(type=pre)	om
quaetheit	NOU-C(number=sg)	kwaadheid
ende	CONJ(type=coor)	en
ontrouwe	NOU-C(number=sg)	ontrouw
die	PD(type=d-p,position=free)	die
hy	PD(type=pers,position=free)	hij
ghedaen	VRB(finiteness=pastpart)	doen
heeft	VRB(finiteness=fin,tense=pres)	hebben
alsoe	ADV(type=reg)	alzo
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
der	PD(type=d-p,subtype=art,position=prenom)	de
doot	NOU-C(number=sg)	dood
verdient	VRB(finiteness=pastpart)	verdienen
heeft	VRB(finiteness=fin,tense=pres)	hebben
dander	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=free,representation=let)	de+ander
es	VRB(finiteness=fin,tense=pres)	zijn
van	ADP(type=pre)	van
sijns	PD(type=poss,position=prenom)	zijn
heren	NOU-C(number=sg)	heer
vrientscap	NOU-C(number=sg)	vriendschap
ende	CONJ(type=coor)	en
heeft	VRB(finiteness=fin,tense=pres)	hebben
hem	PD(type=pers,position=free)	hij
sijn	PD(type=poss,position=prenom)	zijn
here	NOU-C(number=sg)	heer
gheloeft	VRB(finiteness=pastpart)	geloven
alsi	CONJ(type=sub)+PD(type=pers,position=free)	alse+zij
comt	VRB(finiteness=fin,tense=pres)	komen
inde	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
stat	NOU-C(number=sg)	stad
hy	PD(type=pers,position=free)	hij
sal	VRB(finiteness=fin,tense=pres)	zullen
hem	PD(type=pers,position=free)	hij
mere	PD(type=indef,position=free)	meer
goets	NOU-C(number=sg)	goed
doen	VRB(finiteness=inf)	doen
dongetrouwe	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	de+ongetrouw
die	PD(type=d-p,position=free)	die
daer	ADV(type=reg)	daar
ghevaen	VRB(finiteness=pastpart)	vangen
leecht	VRB(finiteness=fin,tense=past)	liggen
woude	VRB(finiteness=fin,tense=past)	willen
dat	CONJ(type=sub)	dat
sijn	PD(type=poss,position=prenom)	zijn
here	NOU-C(number=sg)	heer
nemmermeer	ADV(type=reg)	nimmermeer
en	ADV(type=reg)	ne
quame	VRB(finiteness=fin,tense=past)	komen
omme	ADP(type=pre)	om
den	PD(type=d-p,subtype=art,position=prenom)	de
anxt	NOU-C(number=sg)	angst
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
dan	ADV(type=reg)	dan
sterven	VRB(finiteness=inf)	sterven
soude	VRB(finiteness=fin,tense=past)	zullen
die	PD(type=d-p,subtype=art,position=prenom)	die
ander	NUM(type=ord,position=free,representation=let)	ander
dies	ADV(type=reg)	dies
verdient	VRB(finiteness=pastpart)	verdienen
heeft	VRB(finiteness=fin,tense=pres)	hebben
dat	CONJ(type=sub)	dat
de	PD(type=d-p,subtype=art,position=prenom)	de
here	NOU-C(number=sg)	heer
es	VRB(finiteness=fin,tense=pres)	zijn
sijn	PD(type=poss,position=prenom)	zijn
vrint	NOU-C(number=sg)	vriend
ende	CONJ(type=coor)	en
hem	PD(type=pers,position=free)	hij
geloeft	VRB(finiteness=pastpart)	loven
heeft	VRB(finiteness=fin,tense=pres)	hebben
te	ADP(type=pre)	te
doene	VRB(finiteness=inf)	doen
vele	PD(type=indef,position=free)	veel
goets	NOU-C(number=sg)	goed
ende	CONJ(type=coor)	en
eren	NOU-C(number=sg)	eer
hy	PD(type=pers,position=free)	hij
begeert	VRB(finiteness=fin,tense=pres)	begeren
herde	ADV(type=reg)	hard
zere	ADV(type=reg)	zeer
die	PD(type=d-p,subtype=art,position=prenom)	die
comste	NOU-C(number=sg)	komst
des	PD(type=d-p,subtype=art,position=prenom)	de
heren	NOU-C(number=sg)	heer
omme	ADP(type=pre)	om
dat	PD(type=d-p,subtype=art,position=prenom)	dat
goet	NOU-C(number=sg)	goed
ende	CONJ(type=coor)	en
de	PD(type=d-p,subtype=art,position=prenom)	de
ere	NOU-C(number=sg)	eer
tontfane	ADP(type=pre)+VRB(finiteness=inf)	te+ontvangen
aldus	ADV(type=reg)	aldus
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
van	ADP(type=pre)	van
dien	PD(type=d-p,position=free)	dat
die	PD(type=d-p,position=free)	die
sijn	VRB(finiteness=fin,tense=pres)	zijn
in	ADP(type=pre)	in
hemelrike	NOU-C(number=sg)	hemelrijk
sijn	VRB(finiteness=fin,tense=pres)	zijn
die	PD(type=d-p,position=free)	die
begeren	VRB(finiteness=fin,tense=pres)	begeren
altoes	ADV(type=reg)	altoos
die	PD(type=d-p,subtype=art,position=prenom)	die
comste	NOU-C(number=sg)	komst
des	PD(type=d-p,subtype=art,position=prenom)	de
vrays	NOU-C(number=sg)	freis
propheten	NOU-C(number=pl)	profeet
omme	VRB(finiteness=inf)	omdenken
te	ADP(type=pre)	te
comene	VRB(finiteness=inf)	komen
daer	ADV(type=reg)	daar
hijt	PD(type=pers,position=free)+PD(type=pers,position=free)	hij+het
